ARO Accession	CVTERM ID
ARO:3006619	45081
ARO:3006620	45082
ARO:3006621	45083
ARO:3006622	45084
ARO:3006623	45085
ARO:3006624	45086
ARO:3006625	45087
ARO:3006626	45088
ARO:3006627	45089
ARO:3006628	45090
ARO:3006629	45091
ARO:3006630	45092
ARO:3006631	45093
ARO:3006632	45094
ARO:3006633	45095
ARO:3005297	43654
ARO:3006634	45096
ARO:3005311	43668
ARO:3005281	43638
ARO:3006635	45097
ARO:3006636	45098
ARO:3006637	45099
ARO:3006638	45100
ARO:3006639	45101
ARO:3006640	45102
ARO:3005284	43641
ARO:3006641	45103
ARO:3006642	45104
ARO:3006643	45105
ARO:3006644	45106
ARO:3006645	45107
ARO:3006646	45108
ARO:3005296	43653
ARO:3006647	45109
ARO:3006648	45110
ARO:3006649	45111
ARO:3006650	45112
ARO:3006651	45113
ARO:3006652	45114
ARO:3006653	45115
ARO:3005156	43373
ARO:3006654	45116
ARO:3006655	45117
ARO:3006656	45118
ARO:3006657	45119
ARO:3005276	43633
ARO:3005287	43644
ARO:3006658	45120
ARO:3006659	45121
ARO:3006660	45122
ARO:3006661	45123
ARO:3006662	45124
ARO:3006663	45125
ARO:3005307	43664
ARO:3005298	43655
ARO:3006664	45126
ARO:3006665	45127
ARO:3006666	45128
ARO:3006667	45129
ARO:3006668	45130
ARO:3006669	45131
ARO:3002500	38900
ARO:3006670	45132
ARO:3006671	45133
ARO:3006672	45134
ARO:3006673	45135
ARO:3006674	45136
ARO:3006675	45137
ARO:3006676	45138
ARO:3005301	43658
ARO:3006677	45139
ARO:3006678	45140
ARO:3006679	45141
ARO:3006680	45142
ARO:3006681	45143
ARO:3006682	45144
ARO:3006683	45145
ARO:3005310	43667
ARO:3006684	45146
ARO:3006685	45147
ARO:3006686	45148
ARO:3006687	45149
ARO:3006688	45150
ARO:3006689	45151
ARO:3006690	45152
ARO:3006691	45153
ARO:3006692	45154
ARO:3006693	45155
ARO:3005280	43637
ARO:3005279	43636
ARO:3006694	45156
ARO:3006695	45157
ARO:3006696	45158
ARO:3006697	45159
ARO:3006698	45160
ARO:3006699	45161
ARO:3006700	45162
ARO:3006701	45163
ARO:3006702	45164
ARO:3006703	45165
ARO:3006704	45166
ARO:3006705	45167
ARO:3006706	45168
ARO:3005288	43645
ARO:3006707	45169
ARO:3006708	45170
ARO:3006709	45171
ARO:3006710	45172
ARO:3006711	45173
ARO:3006712	45174
ARO:3006713	45175
ARO:3006714	45176
ARO:3006715	45177
ARO:3005286	43643
ARO:3006716	45178
ARO:3006717	45179
ARO:3006718	45180
ARO:3006719	45181
ARO:3006720	45182
ARO:3006721	45183
ARO:3005290	43647
ARO:3006722	45184
ARO:3006723	45185
ARO:3006724	45186
ARO:3006725	45187
ARO:3006726	45188
ARO:3006727	45189
ARO:3006728	45190
ARO:3006729	45191
ARO:3006730	45192
ARO:3006731	45193
ARO:3006732	45194
ARO:3006733	45195
ARO:3006734	45196
ARO:3006735	45197
ARO:3006736	45198
ARO:3006737	45199
ARO:3006738	45200
ARO:3006739	45201
ARO:3006740	45202
ARO:3006741	45203
ARO:3006742	45204
ARO:3006743	45205
ARO:3006744	45206
ARO:3006745	45207
ARO:3006746	45208
ARO:3005302	43659
ARO:3006747	45209
ARO:3006748	45210
ARO:3006749	45211
ARO:3006750	45212
ARO:3005293	43650
ARO:3006751	45213
ARO:3006752	45214
ARO:3006753	45215
ARO:3005283	43640
ARO:3006754	45216
ARO:3006755	45217
ARO:3006756	45218
ARO:3006757	45219
ARO:3006758	45220
ARO:3006759	45221
ARO:3006760	45222
ARO:3006761	45223
ARO:3006762	45224
ARO:3005308	43665
ARO:3006763	45225
ARO:3006764	45226
ARO:3006765	45227
ARO:3006766	45228
ARO:3006767	45229
ARO:3006768	45230
ARO:3002501	38901
ARO:3006769	45231
ARO:3006770	45232
ARO:3006771	45233
ARO:3006772	45234
ARO:3006773	45235
ARO:3006774	45236
ARO:3006775	45237
ARO:3006776	45238
ARO:3006777	45239
ARO:3006778	45240
ARO:3006779	45241
ARO:3005157	43374
ARO:3006780	45242
ARO:3006781	45243
ARO:3006782	45244
ARO:3005282	43639
ARO:3006783	45245
ARO:3006784	45246
ARO:3006785	45247
ARO:3006786	45248
ARO:3006787	45249
ARO:3006788	45250
ARO:3006789	45251
ARO:3006790	45252
ARO:3006791	45253
ARO:3006792	45254
ARO:3006793	45255
ARO:3006794	45256
ARO:3006795	45257
ARO:3006796	45258
ARO:3006797	45259
ARO:3006798	45260
ARO:3005312	43669
ARO:3005134	43351
ARO:3006799	45261
ARO:3006800	45262
ARO:3006801	45263
ARO:3006802	45264
ARO:3006803	45265
ARO:3006804	45266
ARO:3006805	45267
ARO:3006806	45268
ARO:3005275	43632
ARO:3006807	45269
ARO:3005142	43359
ARO:3006808	45270
ARO:3006809	45271
ARO:3006810	45272
ARO:3006811	45273
ARO:3006812	45274
ARO:3006813	45275
ARO:3006814	45276
ARO:3006815	45277
ARO:3006816	45278
ARO:3005313	43670
ARO:3005145	43362
ARO:3006817	45279
ARO:3006818	45280
ARO:3006819	45281
ARO:3006820	45282
ARO:3006821	45283
ARO:3006822	45284
ARO:3006823	45285
ARO:3006824	45286
ARO:3006825	45287
ARO:3006826	45288
ARO:3006827	45289
ARO:3006828	45290
ARO:3005294	43651
ARO:3006829	45291
ARO:3006830	45292
ARO:3005291	43648
ARO:3006831	45293
ARO:3006832	45294
ARO:3006833	45295
ARO:3006834	45296
ARO:3006835	45297
ARO:3005128	43345
ARO:3006836	45298
ARO:3006837	45299
ARO:3006838	45300
ARO:3006839	45301
ARO:3006840	45302
ARO:3006841	45303
ARO:3006842	45304
ARO:3005148	43365
ARO:3005146	43363
ARO:3002502	38902
ARO:3005147	43364
ARO:3005129	43346
ARO:3005141	43358
ARO:3005151	43368
ARO:3005135	43352
ARO:3005039	43237
ARO:3005140	43357
ARO:3005125	43342
ARO:3006843	45305
ARO:3005137	43354
ARO:3002505	38905
ARO:3006844	45306
ARO:3005144	43361
ARO:3005133	43350
ARO:3005124	43341
ARO:3006845	45307
ARO:3005038	43236
ARO:3005126	43343
ARO:3005139	43356
ARO:3005122	43339
ARO:3005153	43370
ARO:3002506	38906
ARO:3005123	43340
ARO:3006846	45308
ARO:3005152	43369
ARO:3004336	41504
ARO:3004337	41505
ARO:3004338	41506
ARO:3004339	41507
ARO:3004340	41508
ARO:3004341	41509
ARO:3004342	41510
ARO:3002507	38907
ARO:3004343	41511
ARO:3004344	41512
ARO:3004345	41513
ARO:3004346	41514
ARO:3004347	41515
ARO:3004348	41516
ARO:3004349	41517
ARO:3004350	41518
ARO:3004351	41519
ARO:3004352	41520
ARO:3002508	38908
ARO:3004353	41521
ARO:3004354	41522
ARO:3004355	41523
ARO:3004356	41524
ARO:3006847	45309
ARO:3006848	45310
ARO:3006849	45311
ARO:3006850	45312
ARO:3006851	45313
ARO:3006852	45314
ARO:3003670	40288
ARO:3003714	40368
ARO:3003715	40369
ARO:3002363	38763
ARO:3006131	44593
ARO:3006132	44594
ARO:3006133	44595
ARO:3006134	44596
ARO:3006135	44597
ARO:3006136	44598
ARO:3006137	44599
ARO:3002364	38764
ARO:3002365	38765
ARO:3002366	38766
ARO:3002367	38767
ARO:3002368	38768
ARO:3002369	38769
ARO:3003184	39761
ARO:3006138	44600
ARO:3004666	42709
ARO:3006965	45427
ARO:3006966	45428
ARO:3006967	45429
ARO:3007021	45492
ARO:3003920	40628
ARO:3007374	46122
ARO:3006968	45430
ARO:3006969	45431
ARO:3006970	45432
ARO:3006971	45433
ARO:3003361	39945
ARO:3002689	39123
ARO:3006972	45434
ARO:3006973	45435
ARO:3004077	41170
ARO:3000822	37202
ARO:3003578	40188
ARO:3004571	42480
ARO:3006974	45436
ARO:3006975	45437
ARO:3004114	41238
ARO:3004470	41688
ARO:3002812	39246
ARO:3007085	45648
ARO:3004161	41308
ARO:3007491	46259
ARO:3002678	39112
ARO:3002679	39113
ARO:3004054	41119
ARO:3004038	41082
ARO:3003702	40355
ARO:3003684	40319
ARO:3003686	40321
ARO:3003685	40320
ARO:3004107	41228
ARO:3003895	40597
ARO:3003896	40598
ARO:3006976	45438
ARO:3006977	45439
ARO:3006978	45440
ARO:3007648	46424
ARO:3007659	46437
ARO:3003688	40325
ARO:3003046	39480
ARO:3003047	39481
ARO:3005009	43197
ARO:3005010	43198
ARO:3007015	45484
ARO:3003836	40527
ARO:3007014	45483
ARO:3005098	43313
ARO:3000448	36587
ARO:3004103	41215
ARO:3004378	41552
ARO:3004379	41553
ARO:3002707	39141
ARO:3002708	39142
ARO:3002709	39143
ARO:3002710	39144
ARO:3002711	39145
ARO:3002712	39146
ARO:3002713	39147
ARO:3004668	42715
ARO:3002714	39148
ARO:3002724	39158
ARO:3002725	39159
ARO:3002726	39160
ARO:3002727	39161
ARO:3002728	39163
ARO:3002730	39164
ARO:3002731	39165
ARO:3002732	39166
ARO:3002733	39167
ARO:3002734	39168
ARO:3002715	39149
ARO:3002735	39169
ARO:3002736	39170
ARO:3002737	39171
ARO:3002738	39172
ARO:3002739	39173
ARO:3002740	39174
ARO:3002741	39175
ARO:3002742	39176
ARO:3002743	39177
ARO:3002744	39178
ARO:3002716	39150
ARO:3002745	39179
ARO:3002746	39180
ARO:3002747	39181
ARO:3002748	39182
ARO:3002749	39183
ARO:3002750	39184
ARO:3002751	39185
ARO:3002752	39186
ARO:3002753	39187
ARO:3002754	39188
ARO:3002718	39152
ARO:3002755	39189
ARO:3002756	39190
ARO:3002757	39191
ARO:3002758	39192
ARO:3002759	39193
ARO:3002760	39194
ARO:3002761	39195
ARO:3002762	39196
ARO:3002763	39197
ARO:3002764	39198
ARO:3002719	39153
ARO:3002765	39199
ARO:3002767	39201
ARO:3002768	39202
ARO:3002769	39203
ARO:3002770	39204
ARO:3002771	39205
ARO:3002772	39206
ARO:3002720	39154
ARO:3002773	39207
ARO:3002774	39208
ARO:3002775	39209
ARO:3002776	39210
ARO:3002777	39211
ARO:3002778	39212
ARO:3002779	39213
ARO:3002780	39214
ARO:3002781	39215
ARO:3002721	39155
ARO:3002782	39216
ARO:3002783	39217
ARO:3002784	39218
ARO:3002785	39219
ARO:3002786	39220
ARO:3003187	39764
ARO:3003188	39765
ARO:3003189	39766
ARO:3003190	39767
ARO:3002722	39156
ARO:3003192	39769
ARO:3002723	39157
ARO:3002787	39221
ARO:3002788	39222
ARO:3002789	39223
ARO:3004636	42625
ARO:3004637	42627
ARO:3002790	39224
ARO:3004622	42603
ARO:3004624	42606
ARO:3004625	42607
ARO:3004627	42611
ARO:3002791	39225
ARO:3002792	39226
ARO:3002793	39227
ARO:3002794	39228
ARO:3002795	39229
ARO:3002796	39230
ARO:3002797	39231
ARO:3002798	39232
ARO:3002799	39233
ARO:3002800	39234
ARO:3002801	39235
ARO:3002802	39236
ARO:3002803	39237
ARO:3003193	39770
ARO:3003565	40174
ARO:3007483	46250
ARO:3006979	45441
ARO:3006980	45442
ARO:3000823	37203
ARO:3005091	43304
ARO:3005090	43302
ARO:3007801	46586
ARO:3007802	46587
ARO:3000245	36384
ARO:3003563	40170
ARO:3002883	39317
ARO:3004291	41455
ARO:3002701	39135
ARO:3001301	37700
ARO:3003894	40596
ARO:3000859	37239
ARO:3000860	37240
ARO:3000861	37241
ARO:3002667	39067
ARO:3004677	42726
ARO:3004678	42727
ARO:3004679	42728
ARO:3002666	39066
ARO:3002668	39068
ARO:3003198	39781
ARO:3002995	39429
ARO:3005080	43287
ARO:3007125	45705
ARO:3007126	45706
ARO:3005072	43276
ARO:3005079	43286
ARO:3005073	43278
ARO:3005074	43279
ARO:3005075	43281
ARO:3005076	43283
ARO:3005077	43284
ARO:3005078	43285
ARO:3003048	39482
ARO:3003049	39483
ARO:3000444	36583
ARO:3003992	40874
ARO:3000501	36640
ARO:3003930	40640
ARO:3004444	41637
ARO:3006981	45443
ARO:3006982	45444
ARO:3006983	45445
ARO:3005069	43273
ARO:3006984	45446
ARO:3007662	46442
ARO:3003749	40405
ARO:3007026	45570
ARO:3007027	45571
ARO:3007028	45572
ARO:3007029	45573
ARO:3003512	40114
ARO:3002691	39125
ARO:3003926	40635
ARO:3004334	41502
ARO:3003939	40662
ARO:3003379	39963
ARO:3003382	39966
ARO:3007749	46529
ARO:3007751	46531
ARO:3007752	46533
ARO:3003307	39891
ARO:3003317	39901
ARO:3003383	39967
ARO:3002895	39329
ARO:3002898	39332
ARO:3002897	39331
ARO:3005045	43243
ARO:3000489	36628
ARO:3004856	42992
ARO:3000826	37206
ARO:3007013	45482
ARO:3003561	40167
ARO:3007012	45481
ARO:3004128	41254
ARO:3003557	40160
ARO:3006985	45447
ARO:3000849	37229
ARO:3006986	45448
ARO:3000862	37242
ARO:3006987	45449
ARO:3006988	45450
ARO:3006989	45451
ARO:3006990	45452
ARO:3006991	45453
ARO:3006992	45454
ARO:3006993	45455
ARO:3007017	45486
ARO:3007509	46278
ARO:3003940	40664
ARO:3003941	40666
ARO:3006994	45456
ARO:3001059	37439
ARO:3001338	37738
ARO:3001150	37530
ARO:3001151	37531
ARO:3001152	37532
ARO:3001153	37533
ARO:3001154	37534
ARO:3001155	37535
ARO:3001156	37536
ARO:3001157	37537
ARO:3001158	37538
ARO:3001070	37450
ARO:3001159	37539
ARO:3001160	37540
ARO:3001161	37541
ARO:3001164	37544
ARO:3001165	37545
ARO:3001340	37740
ARO:3001071	37451
ARO:3001167	37547
ARO:3001168	37548
ARO:3001169	37549
ARO:3001170	37550
ARO:3001171	37551
ARO:3001172	37552
ARO:3001173	37553
ARO:3001174	37554
ARO:3001175	37555
ARO:3001176	37556
ARO:3001072	37452
ARO:3001341	37741
ARO:3001177	37557
ARO:3001178	37558
ARO:3001179	37559
ARO:3001181	37561
ARO:3001073	37453
ARO:3001182	37562
ARO:3001183	37563
ARO:3001184	37564
ARO:3001344	37744
ARO:3001345	37745
ARO:3001185	37565
ARO:3001346	37746
ARO:3001186	37566
ARO:3001187	37567
ARO:3001188	37568
ARO:3001074	37454
ARO:3001189	37569
ARO:3001190	37570
ARO:3001191	37571
ARO:3001192	37572
ARO:3001193	37573
ARO:3001194	37574
ARO:3001195	37575
ARO:3001196	37576
ARO:3001197	37577
ARO:3001198	37578
ARO:3001075	37455
ARO:3001199	37579
ARO:3001200	37580
ARO:3001201	37581
ARO:3001202	37582
ARO:3001347	37747
ARO:3001203	37583
ARO:3001204	37584
ARO:3001352	37752
ARO:3001355	37755
ARO:3001356	37756
ARO:3001357	37757
ARO:3001361	37761
ARO:3001362	37762
ARO:3001076	37456
ARO:3001350	37750
ARO:3001364	37764
ARO:3001351	37751
ARO:3003152	39729
ARO:3003153	39730
ARO:3003154	39731
ARO:3003155	39732
ARO:3003156	39733
ARO:3001077	37457
ARO:3003590	40200
ARO:3003591	40201
ARO:3005239	43595
ARO:3005223	43579
ARO:3005210	43566
ARO:3005229	43585
ARO:3005214	43570
ARO:3005209	43565
ARO:3005232	43588
ARO:3005237	43593
ARO:3001060	37440
ARO:3001078	37458
ARO:3005248	43604
ARO:3005211	43567
ARO:3005253	43609
ARO:3005249	43605
ARO:3005213	43569
ARO:3005207	43563
ARO:3005227	43583
ARO:3005236	43592
ARO:3005226	43582
ARO:3005242	43598
ARO:3001079	37459
ARO:3005225	43581
ARO:3005230	43586
ARO:3005212	43568
ARO:3005251	43607
ARO:3005235	43591
ARO:3005243	43599
ARO:3005215	43571
ARO:3005250	43606
ARO:3005238	43594
ARO:3005231	43587
ARO:3001080	37460
ARO:3005224	43580
ARO:3005252	43608
ARO:3005208	43564
ARO:3005234	43590
ARO:3005240	43596
ARO:3005241	43597
ARO:3005228	43584
ARO:3005233	43589
ARO:3005247	43603
ARO:3001081	37461
ARO:3001082	37462
ARO:3001083	37463
ARO:3001084	37464
ARO:3001085	37465
ARO:3001086	37466
ARO:3001087	37467
ARO:3001061	37441
ARO:3001062	37442
ARO:3001088	37468
ARO:3001089	37469
ARO:3001090	37470
ARO:3001091	37471
ARO:3001092	37472
ARO:3001093	37473
ARO:3001094	37474
ARO:3001095	37475
ARO:3001096	37476
ARO:3001097	37477
ARO:3001063	37443
ARO:3001098	37478
ARO:3001099	37479
ARO:3001100	37480
ARO:3001101	37481
ARO:3001102	37482
ARO:3001103	37483
ARO:3001104	37484
ARO:3001105	37485
ARO:3001106	37486
ARO:3001064	37444
ARO:3001107	37487
ARO:3001108	37488
ARO:3001109	37489
ARO:3001110	37490
ARO:3001111	37491
ARO:3001112	37492
ARO:3001113	37493
ARO:3001114	37494
ARO:3001065	37445
ARO:3001115	37495
ARO:3001116	37496
ARO:3001117	37497
ARO:3001118	37498
ARO:3001119	37499
ARO:3001120	37500
ARO:3001121	37501
ARO:3001122	37502
ARO:3001123	37503
ARO:3001066	37446
ARO:3001124	37504
ARO:3001125	37505
ARO:3001126	37506
ARO:3001127	37507
ARO:3001128	37508
ARO:3001129	37509
ARO:3001130	37510
ARO:3001131	37511
ARO:3001132	37512
ARO:3001133	37513
ARO:3001067	37447
ARO:3001134	37514
ARO:3001135	37515
ARO:3001136	37516
ARO:3001137	37517
ARO:3001138	37518
ARO:3001139	37519
ARO:3001140	37520
ARO:3001141	37521
ARO:3001068	37448
ARO:3001144	37524
ARO:3001145	37525
ARO:3001146	37526
ARO:3001147	37527
ARO:3001148	37528
ARO:3001149	37529
ARO:3001336	37736
ARO:3001337	37737
ARO:3000846	37226
ARO:3005494	43956
ARO:3003556	40159
ARO:3000854	37234
ARO:3002379	38779
ARO:3002380	38780
ARO:3002381	38781
ARO:3002382	38782
ARO:3002383	38783
ARO:3003051	39485
ARO:3003052	39486
ARO:3003053	39487
ARO:3003055	39489
ARO:3003056	39490
ARO:3003057	39491
ARO:3003066	39500
ARO:3003067	39501
ARO:3002631	39031
ARO:3003720	40374
ARO:3003793	40478
ARO:3006995	45457
ARO:3006996	45458
ARO:3006997	45459
ARO:3006998	45460
ARO:3002828	39262
ARO:3002493	38893
ARO:3002494	38894
ARO:3006853	45315
ARO:3007442	46200
ARO:3006999	45461
ARO:3004699	42751
ARO:3007000	45462
ARO:3004058	41124
ARO:3003803	40488
ARO:3003074	39621
ARO:3004661	42703
ARO:3003735	40390
ARO:3003737	40392
ARO:3003901	40603
ARO:3003296	39880
ARO:3003301	39885
ARO:3003729	40418
ARO:3004572	42486
ARO:3003917	40625
ARO:3003769	40441
ARO:3003319	39903
ARO:3000521	36660
ARO:3000510	36649
ARO:3003776	40453
ARO:3004667	42714
ARO:3003312	39896
ARO:3003314	39898
ARO:3003315	39899
ARO:3003323	39907
ARO:3003287	39871
ARO:3003285	39869
ARO:3003291	39875
ARO:3003902	40604
ARO:3003794	40479
ARO:3004457	41668
ARO:3003774	40449
ARO:3004097	41205
ARO:3004181	41334
ARO:3004170	41320
ARO:3003311	39895
ARO:3003041	39475
ARO:3003042	39476
ARO:3003043	39477
ARO:3003387	39971
ARO:3007531	46302
ARO:3004455	41666
ARO:3004171	41322
ARO:3003359	39943
ARO:3002690	39124
ARO:3007127	45707
ARO:3002891	39325
ARO:3003318	39902
ARO:3007209	45953
ARO:3000410	36549
ARO:3000412	36551
ARO:3000413	36552
ARO:3004361	41534
ARO:3003986	40868
ARO:3000343	36482
ARO:3003554	40157
ARO:3002893	39327
ARO:3000873	37253
ARO:3000882	37262
ARO:3000964	37344
ARO:3000965	37345
ARO:3000966	37346
ARO:3000967	37347
ARO:3000968	37348
ARO:3000969	37349
ARO:3000970	37350
ARO:3000971	37351
ARO:3000972	37352
ARO:3000883	37263
ARO:3000973	37353
ARO:3000974	37354
ARO:3000975	37355
ARO:3000976	37356
ARO:3000977	37357
ARO:3000978	37358
ARO:3000979	37359
ARO:3000980	37360
ARO:3000981	37361
ARO:3000884	37264
ARO:3000982	37362
ARO:3000983	37363
ARO:3000984	37364
ARO:3000985	37365
ARO:3000986	37366
ARO:3000987	37367
ARO:3000988	37368
ARO:3000989	37369
ARO:3000990	37370
ARO:3000993	37373
ARO:3000994	37374
ARO:3000995	37375
ARO:3000996	37376
ARO:3000997	37377
ARO:3000998	37378
ARO:3000999	37379
ARO:3001000	37380
ARO:3001001	37381
ARO:3001002	37382
ARO:3001003	37383
ARO:3001004	37384
ARO:3001005	37385
ARO:3001006	37386
ARO:3001007	37387
ARO:3001012	37392
ARO:3001013	37393
ARO:3001014	37394
ARO:3001015	37395
ARO:3001016	37396
ARO:3000886	37266
ARO:3001017	37397
ARO:3001018	37398
ARO:3001019	37399
ARO:3001369	37769
ARO:3001020	37400
ARO:3001021	37401
ARO:3001022	37402
ARO:3001023	37403
ARO:3001024	37404
ARO:3001025	37405
ARO:3000887	37267
ARO:3001026	37406
ARO:3001028	37408
ARO:3001029	37409
ARO:3001030	37410
ARO:3001032	37412
ARO:3001033	37413
ARO:3001034	37414
ARO:3001035	37415
ARO:3000888	37268
ARO:3001037	37417
ARO:3001041	37421
ARO:3001042	37422
ARO:3001043	37423
ARO:3001044	37424
ARO:3001373	37773
ARO:3001045	37425
ARO:3001375	37775
ARO:3001374	37774
ARO:3001046	37426
ARO:3001047	37427
ARO:3001048	37428
ARO:3001049	37429
ARO:3000890	37270
ARO:3001050	37430
ARO:3001051	37431
ARO:3001052	37432
ARO:3001053	37433
ARO:3001054	37434
ARO:3001055	37435
ARO:3001376	37776
ARO:3001056	37436
ARO:3001057	37437
ARO:3001058	37438
ARO:3000874	37254
ARO:3000891	37271
ARO:3001378	37778
ARO:3001382	37782
ARO:3001383	37783
ARO:3001384	37784
ARO:3001385	37785
ARO:3001386	37786
ARO:3000892	37272
ARO:3001387	37787
ARO:3001388	37788
ARO:3001389	37789
ARO:3001390	37790
ARO:3001391	37791
ARO:3001392	37792
ARO:3001393	37793
ARO:3001394	37794
ARO:3003157	39734
ARO:3000893	37273
ARO:3003158	39735
ARO:3005255	43611
ARO:3005256	43612
ARO:3005257	43613
ARO:3005258	43614
ARO:3005259	43615
ARO:3005260	43616
ARO:3005261	43617
ARO:3005262	43618
ARO:3005263	43619
ARO:3005264	43620
ARO:3005265	43621
ARO:3005266	43622
ARO:3005267	43624
ARO:3005268	43625
ARO:3005269	43626
ARO:3000894	37274
ARO:3005270	43627
ARO:3005271	43628
ARO:3005272	43629
ARO:3005273	43630
ARO:3007453	46215
ARO:3007454	46216
ARO:3007448	46209
ARO:3007451	46212
ARO:3000896	37276
ARO:3000898	37278
ARO:3000899	37279
ARO:3000875	37255
ARO:3000900	37280
ARO:3000901	37281
ARO:3000902	37282
ARO:3000903	37283
ARO:3000904	37284
ARO:3000905	37285
ARO:3000906	37286
ARO:3000907	37287
ARO:3000909	37289
ARO:3000876	37256
ARO:3000910	37290
ARO:3000911	37291
ARO:3000912	37292
ARO:3000914	37294
ARO:3000916	37296
ARO:3000917	37297
ARO:3000918	37298
ARO:3000877	37257
ARO:3000921	37301
ARO:3000922	37302
ARO:3000923	37303
ARO:3000924	37304
ARO:3000926	37306
ARO:3000928	37308
ARO:3000878	37258
ARO:3000929	37309
ARO:3000930	37310
ARO:3000931	37311
ARO:3000934	37314
ARO:3000935	37315
ARO:3000879	37259
ARO:3000936	37316
ARO:3000937	37317
ARO:3000938	37318
ARO:3000939	37319
ARO:3000941	37321
ARO:3000942	37322
ARO:3000944	37324
ARO:3000946	37326
ARO:3000880	37260
ARO:3000947	37327
ARO:3000948	37328
ARO:3000949	37329
ARO:3000950	37330
ARO:3000951	37331
ARO:3000952	37332
ARO:3000953	37333
ARO:3000954	37334
ARO:3000955	37335
ARO:3000956	37336
ARO:3000881	37261
ARO:3000957	37337
ARO:3000958	37338
ARO:3000959	37339
ARO:3000960	37340
ARO:3000961	37341
ARO:3000962	37342
ARO:3000963	37343
ARO:3006139	44601
ARO:3006140	44602
ARO:3007001	45463
ARO:3007007	45469
ARO:3000561	36700
ARO:3000476	36615
ARO:3000196	36335
ARO:3000478	36617
ARO:3002870	39304
ARO:3000481	36620
ARO:3000197	36336
ARO:3002871	39305
ARO:3000565	36704
ARO:3000566	36705
ARO:3000567	36706
ARO:3000569	36708
ARO:3000572	36711
ARO:3000573	36712
ARO:3000556	36695
ARO:3003196	39779
ARO:3004613	42577
ARO:3004581	42510
ARO:3004582	42512
ARO:3004584	42514
ARO:3004586	42516
ARO:3004587	42517
ARO:3004589	42519
ARO:3004590	42520
ARO:3004591	42521
ARO:3004603	42545
ARO:3005006	43194
ARO:3004441	41632
ARO:3004576	42495
ARO:3007492	46260
ARO:3007493	46261
ARO:3007494	46262
ARO:3007838	46626
ARO:3000165	36304
ARO:3004032	41064
ARO:3003980	40861
ARO:3004035	41068
ARO:3000180	36319
ARO:3000166	36305
ARO:3004033	41066
ARO:3003981	40863
ARO:3004036	41069
ARO:3000195	36334
ARO:3000167	36306
ARO:3000168	36307
ARO:3000173	36312
ARO:3000174	36313
ARO:3000175	36314
ARO:3000177	36316
ARO:3000178	36317
ARO:3000179	36318
ARO:3000186	36325
ARO:3000190	36329
ARO:3007119	45696
ARO:3007120	45697
ARO:3007121	45698
ARO:3007122	45699
ARO:3007123	45700
ARO:3000191	36330
ARO:3003479	40072
ARO:3004653	42683
ARO:3000192	36331
ARO:3000193	36332
ARO:3000181	36320
ARO:3000194	36333
ARO:3007124	45701
ARO:3004442	41634
ARO:3000205	36344
ARO:3005166	43518
ARO:3004719	42774
ARO:3004720	42775
ARO:3005057	43259
ARO:3005056	43257
ARO:3000182	36321
ARO:3000183	36322
ARO:3005083	43292
ARO:3005081	43289
ARO:3007427	46183
ARO:3000851	37231
ARO:3003202	39786
ARO:3003203	39787
ARO:3003204	39788
ARO:3001299	37698
ARO:3002827	39261
ARO:3004105	41217
ARO:3004106	41218
ARO:3003059	39493
ARO:3000237	36376
ARO:3007759	46541
ARO:3003679	40314
ARO:3003680	40315
ARO:3003681	40316
ARO:3005334	43693
ARO:3005345	43704
ARO:3004450	41645
ARO:3003060	39494
ARO:3007002	45464
ARO:3000844	37224
ARO:3004730	42834
ARO:3005008	43196
ARO:3004059	41125
ARO:3004060	41127
ARO:3003577	40187
ARO:3003305	39889
ARO:3003309	39893
ARO:3007062	45623
ARO:3000010	36019
ARO:3000013	36022
ARO:3000368	36507
ARO:3000005	36014
ARO:3002907	39341
ARO:3002908	39342
ARO:3002909	39343
ARO:3002942	39376
ARO:3002943	39377
ARO:3002944	39378
ARO:3002945	39379
ARO:3002947	39381
ARO:3002948	39382
ARO:3007188	45927
ARO:3003723	40377
ARO:3002914	39348
ARO:3003727	40384
ARO:3002910	39344
ARO:3002911	39345
ARO:3002912	39346
ARO:3002913	39347
ARO:3007189	45928
ARO:3002919	39353
ARO:3002921	39355
ARO:3002922	39356
ARO:3002923	39357
ARO:3002924	39358
ARO:3002925	39359
ARO:3002926	39360
ARO:3003728	40385
ARO:3002927	39361
ARO:3002928	39362
ARO:3002929	39363
ARO:3002930	39364
ARO:3007191	45930
ARO:3002931	39365
ARO:3002932	39366
ARO:3002933	39367
ARO:3002934	39368
ARO:3002935	39369
ARO:3002936	39370
ARO:3002937	39371
ARO:3003726	40383
ARO:3002938	39372
ARO:3002939	39373
ARO:3002940	39374
ARO:3002941	39375
ARO:3007192	45931
ARO:3002970	39404
ARO:3002971	39405
ARO:3002972	39406
ARO:3002975	39409
ARO:3002973	39407
ARO:3002974	39408
ARO:3004253	41417
ARO:3004254	41418
ARO:3002964	39398
ARO:3002965	39399
ARO:3003724	40380
ARO:3002949	39383
ARO:3002950	39384
ARO:3003070	39600
ARO:3002952	39386
ARO:3003725	40381
ARO:3002953	39387
ARO:3002954	39388
ARO:3007190	45929
ARO:3002966	39400
ARO:3002967	39401
ARO:3003069	39549
ARO:3002968	39402
ARO:3002969	39403
ARO:3002955	39389
ARO:3002956	39390
ARO:3002957	39391
ARO:3002958	39392
ARO:3002959	39393
ARO:3002961	39395
